2019-06-06-10-51-06-954,15,-54.336,225.392,1714.26,-49.456,59.6563,1806.09,-209.462,59.1373,1836.52,-269.445,-182.995,1948.79,-322.372,-464.707,1944.16,113.756,54.7833,1817,187.238,-193.88,1904.01,241.58,-475.073,1888.16,-49.2816,-155.067,1874.24,-44.4208,-344.798,1888.54,-145.965,-377.724,1946.42,-146.91,-775.226,1950.2,-146.91,-1150.79,1950.2,55.7127,-372.292,1951.52,55.8921,-769.389,1955.98,55.8921,-1144.96,1955.98,-313.55,-417.755,1944.93,232.523,-428.206,1890.8,-49.5193,136.279,1781.78
2019-06-06-10-51-07-296,15,-56.9265,227.101,1722.49,-51.0345,60.8126,1813.93,-211.806,60.2958,1842.2,-270.728,-184.83,1950.9,-309.818,-469.875,1946.53,112.601,55.9402,1821.93,186.173,-192.197,1913.49,242.229,-473.466,1888.24,-50.4904,-153.858,1884.19,-45.2815,-344.361,1899.56,-148.45,-375.76,1953.89,-150.826,-771.204,1961.84,-150.826,-1146.72,1961.84,56.3247,-367.004,1960.55,56.9982,-759.599,1969.9,56.9982,-1135.11,1969.9,-303.303,-422.367,1947.26,232.885,-426.588,1892.45,-51.2282,137.223,1788.93
2019-06-06-10-51-07-627,15,-68.8976,233.909,1741.39,-58.7051,65.8986,1831.23,-219.121,63.0592,1859.41,-276.623,-187.305,1960.72,-305.695,-474.569,1953.96,104.856,62.0861,1836.02,183.114,-186.011,1928.85,244.077,-466.195,1894.5,-55.3918,-148.481,1902.27,-48.1915,-339.621,1918.37,-152.17,-371.593,1968.35,-155.119,-766.289,1980.35,-155.119,-1141.76,1980.35,57.5801,-357.889,1970.49,58.6402,-748.875,1978.44,58.6402,-1124.34,1978.44,-300.852,-426.692,1955.09,233.913,-419.5,1900.22,-59.8851,142.213,1805.94
2019-06-06-10-51-07-961,15,-87.1466,243.347,1763.95,-71.2278,73.3832,1851.55,-232.502,64.636,1872.02,-289.223,-185.133,1977.91,-308.893,-474.036,1970.52,91.9192,69.0412,1846.92,174.788,-175.322,1948.05,243.847,-452.759,1903,-63.6147,-140.66,1922.45,-53.9826,-332.308,1938.5,-160.841,-363.815,1978.52,-167.595,-756.39,1984.9,-167.595,-1131.83,1984.9,54.9155,-346.616,1982.57,52.4263,-737.159,1991.14,52.4263,-1112.59,1991.14,-305.616,-425.886,1971.75,232.333,-406.523,1910.5,-73.9425,149.664,1826.28
2019-06-06-10-51-08-303,15,-106.253,252.941,1783.36,-84.7496,80.7705,1867.58,-246.703,67.3208,1880.96,-301.03,-181.75,1992.14,-315.334,-471.626,1983.84,78.3552,76.8113,1858.43,172.442,-165.698,1956.33,271.645,-430.802,1899.43,-74.0871,-133.318,1937.26,-63.1877,-325.331,1953.92,-172.427,-357.414,1983.54,-180.682,-752.213,1985.17,-180.682,-1127.62,1985.17,47.0152,-343.531,1991.08,40.5544,-742.169,1995.69,40.5544,-1117.58,1995.69,-312.95,-423.313,1985.22,255.094,-386.625,1908.92,-88.554,157.142,1842.72
2019-06-06-10-51-08-637,15,-122.649,260.193,1795.96,-96.2648,86.7521,1877.7,-257.462,69.2644,1887.87,-306.907,-181.279,1998.38,-318.962,-469.258,1986.22,68.5702,87.1015,1869.69,186.208,-149.629,1952.87,347.48,-366.986,1880.73,-84.336,-127.798,1945.64,-73.329,-320.097,1963.15,-182.492,-353.939,1989.98,-188.555,-751.525,1993.42,-188.555,-1126.91,1993.42,37.8365,-341.03,1994.39,31.3445,-739.47,1994.64,31.3445,-1114.86,1994.64,-316.953,-421.262,1988.25,320.551,-330.792,1892.75,-100.521,163.302,1853.46
2019-06-06-10-51-08-975,15,-131.357,265.393,1802.55,-103.748,91.1347,1883.44,-263.533,71.1414,1894.45,-310.072,-180.149,2002.82,-320.367,-467.157,1989.04,62.1629,95.1549,1880.03,213.757,-125.968,1941.64,419.38,-297.169,1854.73,-91.4986,-124.098,1949.86,-80.9764,-316.665,1967.79,-188.078,-353.174,1997.3,-190.086,-752.793,2001.57,-190.086,-1128.16,2001.57,30.6219,-338.671,1995.43,26.504,-736.792,1994.55,26.504,-1112.16,1994.55,-318.651,-419.322,1991.33,385.072,-268.666,1869.22,-108.116,167.859,1859.76
2019-06-06-10-51-09-317,15,-132.68,268.489,1805.48,-106.873,94.0043,1887.24,-265.846,74.2031,1901.62,-311.848,-176.87,2006.95,-320.733,-464.356,1994.75,60.3116,101.599,1886.87,248.614,-92.5324,1922.48,488.958,-192.31,1815.04,-95.0459,-122.026,1952.56,-85.1257,-314.872,1970.17,-189.249,-352.561,2005.75,-188.036,-751.766,2010.88,-188.036,-1127.12,2010.88,26.6325,-335.638,1996.23,25.3081,-732.948,1995.88,25.3081,-1108.31,1995.88,-319.252,-416.442,1996.78,448.868,-175.744,1832.95,-111.083,170.874,1864
2019-06-06-10-51-09-675,15,-128.538,270.087,1806.62,-107.36,95.6019,1890.19,-265.917,76.731,1907.59,-311.999,-173.027,2012.45,-321.158,-461.427,2000.65,61.005,104.942,1888.16,278.294,-59.2545,1901.03,531.956,-85.9541,1774.43,-96.1852,-121.103,1955.13,-86.7004,-314.252,1971.46,-189.375,-352.18,2008.87,-188.21,-751.298,2009.27,-188.21,-1126.65,2009.27,24.9673,-331.487,1997.38,25.1684,-727.827,1997.74,25.1684,-1103.18,1997.74,-319.631,-413.36,2002.61,489.681,-81.5625,1795.53,-111.329,172.543,1867.14
2019-06-06-10-51-10-004,15,-122.278,270.706,1806.63,-106.639,96.3042,1891.87,-265.755,78.8057,1909.45,-311.531,-168.92,2017.13,-321.885,-459.207,2004.14,62.437,105.68,1885.4,299.08,-32.3657,1884.83,553.518,-3.98605,1746.37,-96.145,-121.049,1956.3,-86.9611,-314.446,1971.45,-189.315,-351.612,2007.48,-188.615,-750.392,2004.71,-188.615,-1125.73,2004.71,23.9892,-327.717,1998.85,24.2065,-724.54,1999.61,24.2065,-1099.88,1999.61,-320.159,-410.826,2006.31,511.145,-8.7191,1769.45,-110.359,173.326,1869.04
2019-06-06-10-51-10-337,15,-117.451,270.003,1805.02,-105.523,96.3438,1891.96,-265.235,79.438,1908.09,-311.248,-167.347,2016.48,-322.975,-459.826,2003.81,63.9,104.997,1879.91,299.506,-35.9682,1882.86,561.576,-4.45849,1748.33,-95.6546,-121.945,1954.3,-86.6915,-315.538,1968.48,-189.254,-350.828,2001.92,-188.887,-749.361,1996.6,-188.887,-1124.7,1996.6,22.5871,-327.311,1998.8,22.0596,-727.026,1998.3,22.0596,-1102.36,1998.3,-321.02,-411.079,2005.93,517.936,-9.68005,1770.75,-109.016,173.599,1869.9
2019-06-06-10-51-10-672,15,-114.823,268.779,1801.06,-104.371,96.0587,1889.22,-264.779,79.2369,1902.35,-311.237,-167.284,2009.85,-324.749,-461.438,1998.72,64.9571,103.568,1875.88,275.142,-64.9042,1900.31,544.639,-98.9393,1807.55,-95.0725,-123.183,1948.4,-86.2837,-316.945,1961.56,-189.076,-349.327,1993.41,-188.776,-747.255,1986.69,-188.776,-1122.59,1986.69,20.209,-328.141,1997.25,18.7237,-728.422,1995.72,18.7237,-1103.75,1995.72,-322.497,-412.412,2000.57,499.68,-93.4656,1823.01,-107.661,173.632,1868.28
2019-06-06-10-51-11-015,15,-113.697,267.59,1795.01,-103.268,95.9102,1884.67,-263.909,78.8195,1896.29,-311.29,-167.307,2003.56,-326.809,-459.084,1991.2,65.6957,101.853,1873.71,236.902,-96.2475,1927.5,488.272,-207.729,1883.36,-94.5404,-123.551,1942.97,-85.9351,-317.469,1954.91,-187.936,-348.402,1988.2,-186.923,-746.932,1985.29,-186.923,-1122.26,1985.29,17.7815,-330.621,1995.21,16.3337,-731.888,1993.59,16.3337,-1107.22,1993.59,-324.223,-410.455,1993.26,446.226,-189.421,1890.71,-106.356,173.58,1864.04
2019-06-06-10-51-11-349,15,-113.333,266.753,1788.87,-102.106,95.9313,1879.97,-262.504,78.676,1893.11,-311.737,-168.829,2001.56,-327.75,-459.599,1991.55,66.3228,100.014,1873.89,197.68,-122.257,1953.71,408.407,-304.808,1952.49,-94.07,-123.225,1939.27,-85.6775,-317.224,1950.92,-186.689,-347.898,1986.21,-185.771,-746.757,1986.03,-185.771,-1122.09,1986.03,16.1132,-332.708,1994.05,15.3566,-733.193,1993.42,15.3566,-1108.52,1993.42,-325.081,-411.137,1993.22,373.126,-274.558,1952.7,-104.95,173.515,1858.98
2019-06-06-10-51-11-684,15,-110.836,266.604,1784.89,-99.3172,96.0803,1876.94,-258.54,77.6674,1892.89,-311.888,-169.485,2001.6,-327.944,-460.018,1997.58,67.8981,97.9229,1876.12,170.085,-135.642,1976.42,318.129,-376.885,1984.51,-91.45,-122.453,1938.28,-82.9516,-316.343,1952.03,-184.258,-347.205,1986.94,-182.439,-745.828,1988.62,-182.439,-1121.16,1988.62,18.0835,-334.255,1996.21,20.3417,-734.119,1998.39,20.3417,-1109.45,1998.39,-325.268,-411.595,1998.25,293.439,-336.682,1983.16,-102.103,173.463,1855.22
2019-06-06-10-51-12-014,15,-105.759,267.229,1784.5,-94.0321,96.674,1877.78,-252.827,77.7062,1896.56,-311.319,-169.042,2003.3,-327.725,-459.567,2007.26,71.603,97.0343,1882.39,163.477,-137.603,1995.65,239.139,-415.181,1998.09,-84.9581,-120.184,1944.81,-75.0811,-313.701,1962.55,-177.451,-345.218,1996.48,-172.082,-742.705,2005.01,-172.082,-1118.03,2005.01,25.9569,-335.599,2006.75,32.7211,-735.28,2015.59,32.7211,-1110.61,2015.59,-324.99,-411.145,2006.6,226.624,-368.841,1997.68,-97.2452,173.43,1854.06
2019-06-06-10-51-12-346,15,-98.356,267.821,1787.75,-85.5806,97.2123,1881.83,-245.309,78.7279,1899.86,-308.989,-166.08,2007.97,-327.022,-456.717,2014.33,79.5377,95.7551,1887.44,163.973,-139.255,2007.03,200.602,-431.946,2006.81,-76.3965,-118.369,1953.61,-65.4631,-311.561,1974.46,-169.401,-343.374,2007.44,-163.741,-741.18,2015.58,-163.741,-1116.51,2015.58,36.2015,-335.058,2019.59,43.8305,-733.148,2028.9,43.8305,-1108.48,2028.9,-324.016,-408.277,2013.27,194.589,-383.089,2006.85,-88.8288,173.441,1856.45
2019-06-06-10-51-12-679,15,-89.6995,268.921,1793.75,-76.8561,97.4527,1887.01,-237.844,80.3295,1903.04,-304.697,-162.441,2014.93,-325.533,-453.154,2018.66,88.4534,94.1416,1891.58,166.696,-141.677,2014.34,196.114,-437.506,2006.79,-68.9267,-117.798,1960.81,-57.9382,-310.922,1982.62,-163.422,-342.482,2012.85,-160.145,-741.2,2015.24,-160.145,-1116.53,2015.24,44.8588,-335.252,2026.2,50.1367,-734.29,2029.13,50.1367,-1109.62,2029.13,-322.059,-404.702,2018.04,191.269,-388.15,2008.05,-79.6573,173.482,1860.94
2019-06-06-10-51-13-004,15,-84.6251,269.443,1799.59,-71.6,97.385,1891.86,-234.302,82.6415,1905.4,-299.932,-160.218,2018.62,-323.114,-450.993,2019.5,93.6131,92.4741,1894.46,175.144,-144.726,2011.64,266.81,-417.773,2002,-64.5463,-118.299,1964.8,-54.2462,-311.615,1985.34,-160.548,-341.781,2013.32,-159.897,-740.561,2011.82,-159.897,-1115.89,2011.82,49.0992,-335.346,2027.2,50.369,-734.339,2025.73,50.369,-1109.67,2025.73,-319.25,-402.531,2019.36,251.558,-372.238,2003.61,-74.0912,173.538,1866.11
2019-06-06-10-51-13-342,15,-84.4482,269.783,1804.76,-70.8341,97.2154,1895.86,-234.723,85.0262,1909.08,-298.467,-158.78,2021.05,-319.769,-449.273,2018.54,94.486,91.9421,1896.28,220.363,-133.493,1979.84,405.952,-324.088,1940.2,-64.2491,-118.999,1966.77,-55.1551,-312.67,1984.27,-161.514,-341.265,2011.15,-163.646,-740.12,2008.3,-163.646,-1115.45,2008.3,47.7099,-334.851,2026.29,44.7431,-733.38,2024.21,44.7431,-1108.71,2024.21,-316.219,-400.857,2018.96,374.848,-292.429,1946.81,-73.161,173.605,1870.81
